hash,cadical_runtimes,cadical_elimfalse_runtimes,cadical_pripro_runtimes,cadical_stability_runtimes,candy_runtimes,glucose_chanseok_runtimes,glucose_runtimes,glucose_syrup_runtimes,glucose_var_decay099_runtimes,kissat_runtimes,kissat_sweep_runtimes,lingeling_runtimes,lstech_maple_runtimes,march_nh_runtimes,minisat__runtimes,relaxed__runtimes,slime_runtimes,yalsat_runtimes
27a57fb90b1642216081d6d35c91ca8a,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
27f890d3aa346aaa55a31b63ebd4952c,684.37,1099.56,1405.81,757.70,604.55,127.78,78.28,255.09,102.67,243.88,224.67,220.48,165.78,timeout,785.35,183.88,241.16,timeout
282abdce004b8fa95d14e8c416bbe39b,timeout,timeout,timeout,timeout,96.28,timeout,timeout,15550.45,1310.13,3942.28,4018.94,113.37,40.69,timeout,timeout,1047.84,360.67,timeout
284fea356c44ea0dd4ae710ba38cd186,101.58,19.19,75.78,117.89,70.89,119.78,266.27,,63.38,104.19,70.29,67.59,1105.45,timeout,14.59,785.56,510.67,timeout
290a846ceaa8817ce814d6b96ed554ea,timeout,2184.91,3099.13,3517.69,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
2928809022eede99c43896b6abef0936,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
2933e0c7b6688909d5311d60ac17ac0d,timeout,timeout,timeout,timeout,timeout,timeout,timeout,,timeout,2858.80,3055.19,timeout,timeout,timeout,timeout,timeout,timeout,timeout
293ce6c78817869598cd4f7207a94633,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
29be431e9dee1550957c8483be4532e4,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
2a13aa55fdf6ea7343331a89ad2cd57e,2501.27,4237.04,4456.64,timeout,timeout,timeout,timeout,,4241.29,1695.61,1701.71,3792.07,718.17,timeout,timeout,825.88,496.77,timeout
2a15a30186afdad41a49c5c5366d01be,95.58,1708.33,304.67,280.20,16.89,86.19,562.76,,208.98,92.38,93.79,timeout,125.99,timeout,timeout,164.28,169.28,timeout
2a3365659589da4f9812e5d96d3935b0,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
2a6bfb04f247a0790162269a5c8ec071,50.49,66.89,0.60,451.02,timeout,timeout,timeout,,timeout,161.98,26.39,timeout,0.49,2.00,615.96,328.69,0.00,0.00
2a7e0dc32677b708d83281d1791d2c55,338.95,184.08,356.08,259.87,timeout,timeout,timeout,timeout,timeout,41.29,46.09,861.46,184.89,timeout,timeout,timeout,timeout,timeout
2a8c0c4fb5de19ace564b5bdf0efc815,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
2aa3ae239caa322e0c2a26d800244ccd,73.49,67.39,72.88,106.39,51.69,33.49,35.69,,62.98,57.89,62.19,55.59,66.48,timeout,22.79,1677.81,473.35,timeout
2aab943d5ee5d7b3888f1ca30a453c4f,1424.54,846.96,741.15,1682.00,2945.24,1898.93,3466.91,5322.14,1265.93,127.39,73.29,2484.15,2698.22,timeout,timeout,timeout,timeout,timeout
2aea0fafd98d1d4bb6e7cc37f4fcf6ec,5.69,280.88,21.69,6.29,19.08,50.78,334.97,,845.76,5.99,13.09,55.29,17.09,timeout,7.19,225.38,11.79,timeout
2b2e15c04bdcd0394a508239384c13db,timeout,4277.18,timeout,1608.42,timeout,timeout,timeout,252.05,timeout,3196.43,1819.96,timeout,1761.30,timeout,289.52,2772.95,2679.80,timeout
2b50a9c731d85cd235d2e754fba5cdfd,timeout,1089.12,1777.32,timeout,timeout,timeout,timeout,876.68,timeout,1557.81,3043.66,timeout,1071.54,timeout,215.27,3126.42,2204.25,2598.42
2b5f3caa6d84857f4919513df087bbdf,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
2bb76c7afbd6c583890d483419edbb26,18.59,29.19,28.89,23.79,230.98,30.18,43.59,131.53,351.68,8.89,8.39,35.89,42.39,timeout,timeout,81.19,85.39,timeout
2bc5e5760c6a7180ecf739884e81c720,timeout,timeout,timeout,timeout,timeout,2780.16,2133.69,timeout,1779.89,654.36,639.46,2419.99,2774.36,timeout,timeout,2924.57,4663.71,timeout
2bce100b678ab6a3958e3c36a466c6d2,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
2bdb90626f17b8c7437feece0244255c,1494.84,timeout,2008.89,704.26,timeout,timeout,timeout,timeout,timeout,timeout,4742.89,timeout,1366.20,timeout,timeout,timeout,timeout,timeout
2be1cb0d0cb6595a684b30c5c4e6bac7,309.98,256.87,153.88,315.56,19.19,416.95,427.47,,902.16,92.38,88.98,18.50,19.89,1471.12,14.19,22.99,22.39,timeout
2bf16a058183553e218b929aa56ecde0,timeout,timeout,timeout,timeout,timeout,2926.21,2652.40,timeout,1913.41,891.85,841.66,2056.32,3069.92,timeout,timeout,timeout,timeout,timeout
2c216cf84cc3a61aaa6d7e6afaeaf5af,367.88,388.35,366.78,400.53,1476.71,timeout,timeout,,timeout,813.75,727.44,292.38,691.80,timeout,timeout,582.17,561.28,timeout
2c5452e8b90e57f4e0900438ff749f20,527.27,1480.65,110.38,561.67,timeout,1565.69,1858.89,,1921.73,11.19,11.19,1405.03,65.48,timeout,timeout,789.12,957.11,timeout
2c7e530bd383ed94fd6da30cbe5d146f,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
2cb85c3f60df5364e9ff3a519f0c8976,1803.02,3978.04,2804.79,2656.22,timeout,4853.21,timeout,timeout,timeout,334.43,323.37,timeout,timeout,timeout,timeout,2774.65,timeout,timeout
2d0c041c0fe72dc32527bfbf34f63e61,937.03,212.25,209.08,85.29,timeout,timeout,timeout,,timeout,302.28,71.59,timeout,1.20,463.47,867.46,384.67,0.79,0.40
2d31da8d0a5e5c20cd78ef05d8b563dc,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
2d7e8f0fb82742dcddb583e06b1db4a5,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,608.76,562.83,1457.52,timeout,timeout,timeout,timeout,timeout,timeout
2dc39ea808c5fffc08d2ab8c48881c80,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,4777.13,4357.99,timeout,timeout,timeout,timeout,timeout,timeout,timeout
2dda613f6926dd5afddef5b4a6731690,timeout,timeout,timeout,timeout,timeout,timeout,timeout,,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
2dfb1d6b10a8c749db38f134466671ac,timeout,timeout,timeout,timeout,4974.95,timeout,timeout,timeout,timeout,15.89,16.29,timeout,29.49,timeout,timeout,387.47,311.14,timeout
2e0d0b143cff2105aa07d57e30ea5d74,1310.52,318.58,235.08,409.48,timeout,4385.09,2800.93,3304.01,2531.61,382.96,1581.62,566.29,316.87,timeout,998.23,425.87,519.25,timeout
2e29192bee7f468c3c6e1b7088829575,timeout,timeout,timeout,2330.22,1296.60,1144.65,timeout,,timeout,timeout,timeout,timeout,timeout,timeout,timeout,1532.83,3497.57,timeout
2e744569787e8dd5f5e77e1c80baa66e,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
2e7ba230f7260df60ac5ef469c98757e,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.39,timeout,0.20,2.29,2.09,timeout
2efb525d8faaa9a39b6ecec25f63bde4,44.48,44.49,52.08,50.39,7.99,4.49,4.69,,4.39,14.09,13.58,10.69,5.99,884.04,3.69,5.79,5.88,timeout
2f6eb6bd83ac05cc87a24325fd3f9450,1226.84,1267.34,352.48,707.17,346.48,2557.53,122.58,,183.28,41.49,47.79,80.59,58.58,timeout,52.99,94.89,87.69,timeout
2f998f06e0729ffa9ee5930dd8ba807c,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
2feead914bab0fd6f20b6696f9feabd7,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
2ff7611145c4178415d29508434e062f,1784.74,4396.96,1338.65,1874.36,4146.73,3337.45,1668.76,,4488.11,timeout,4307.89,4054.67,timeout,timeout,timeout,timeout,3891.47,timeout
2ff7a049bc7d40c4cb0a1ebec34dde1d,1012.16,3043.11,4681.94,4588.06,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,1638.82,timeout,555.79,4247.92,3120.31,timeout
3005623c4df6f5056a41a26d0f173e70,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
3006d001a86201637779cbd31e820ae1,0.69,0.59,0.79,0.69,0.89,0.69,0.69,0.65,0.60,0.10,0.10,0.29,3.49,timeout,1.00,13.69,8.49,timeout
301958019bf585f861265c68670487d5,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
301e72a01425b8014152e8c7fe83cc7f,2161.80,218.04,789.07,2946.42,1887.88,timeout,timeout,timeout,timeout,546.28,551.36,timeout,361.66,timeout,timeout,1008.64,1143.40,timeout
3054a40760abbb8045025b43d205cf7e,1.19,1.19,1.19,1.19,0.10,0.00,0.00,0.00,0.00,0.00,0.00,1.10,1.79,timeout,0.00,2.69,4.59,timeout
306a72e53fff355f6f270f4c442c169f,timeout,timeout,timeout,timeout,timeout,timeout,timeout,,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
308d46c0b1b2b84cb181920b937c09fc,341.75,479.07,201.87,780.86,271.08,111.28,487.97,355.13,201.89,185.57,183.36,1156.45,165.56,timeout,324.67,275.77,431.77,timeout
310c8feaba5b17320db0b224bfb9478b,153.98,141.19,156.28,181.08,timeout,timeout,139.67,,timeout,38.18,38.39,264.78,464.81,timeout,664.56,110.79,96.48,timeout
31746b8d1bf7628c843592a85a8d95ba,1364.23,292.88,timeout,timeout,timeout,2998.22,timeout,,timeout,2810.33,2768.64,4352.26,1106.55,timeout,timeout,3631.12,timeout,timeout
3198bf1289e5d1a9231ec707cc1c9f45,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
319baf46fc596f09ec7f22b4854b1618,2095.92,2071.42,1709.04,677.58,timeout,timeout,timeout,timeout,timeout,218.58,1805.96,timeout,222.67,timeout,timeout,1955.20,1373.69,timeout
31a24ea5a5072572b4e6ad1abcd6540b,timeout,timeout,timeout,timeout,timeout,timeout,timeout,18758.36,timeout,2358.27,2363.07,timeout,timeout,timeout,timeout,timeout,timeout,timeout
31f434cb0d2806adb237f91c9fa38d23,timeout,timeout,timeout,2410.23,timeout,timeout,timeout,timeout,timeout,2830.21,1514.19,timeout,879.90,timeout,timeout,1457.91,1450.59,timeout
32076b11a5d315b752dfdc106c861cb1,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,1818.82,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
32266b2d7c2c5c90ce89ad5b1770605c,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
331bfae88417f3fb4ace92cadfad8598,43.29,54.18,234.48,5.99,timeout,timeout,timeout,timeout,timeout,70.19,301.97,timeout,0.10,12.79,timeout,355.04,0.00,0.00
333aeb46000bbf119635a71cf39389c9,timeout,timeout,timeout,4708.26,timeout,4078.49,231.28,,860.96,1907.19,623.36,302.68,261.98,timeout,timeout,925.56,555.40,timeout
339d55f6baeab6773547919757932731,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
33abc5bf4c80df011b108f31e0fba79f,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
33e381bf9c65c3642002f0022322807b,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
b90692e7d160141e617821968d71037a,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
34084476cdc7f4aa6846b0aa6d2928bd,24.99,67.58,26.89,36.09,213.48,38.69,43.68,78.66,233.38,12.29,18.18,32.79,1127.55,timeout,timeout,349.98,86.39,timeout
34323d942ba720695022bb1251190a01,2935.39,timeout,2592.19,4912.64,855.75,timeout,timeout,timeout,timeout,648.16,762.66,timeout,413.08,timeout,timeout,775.45,844.34,timeout
343885733b441b8dbf2d90886f39c746,2563.02,1158.76,3607.21,timeout,timeout,1275.93,1096.93,,3661.71,518.66,359.77,4179.16,839.66,timeout,timeout,1204.56,737.77,timeout
3454285436b59c94031a9d8831dae833,104.16,887.86,346.48,147.77,timeout,timeout,timeout,timeout,timeout,230.65,406.67,894.00,316.13,timeout,timeout,363.58,1249.06,timeout
3460fed308d1cf7f8761adae2a940304,240.38,279.98,258.05,232.35,341.38,timeout,911.76,,2745.38,267.48,249.38,198.47,528.26,timeout,timeout,542.65,537.67,timeout
349f191eab1fde58674db522351f8a6a,520.97,516.81,485.66,817.56,223.68,569.30,72.29,608.45,217.88,137.99,626.23,63.29,301.58,timeout,565.25,2543.49,1858.00,timeout
34bce4740f88bf4d496db83c6c506949,timeout,timeout,timeout,timeout,timeout,timeout,timeout,,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
34c3fbb88f682f876491db9db7074fcd,timeout,1336.45,timeout,1726.60,timeout,timeout,timeout,1150.62,timeout,timeout,3840.41,timeout,2040.00,timeout,557.77,timeout,4188.77,timeout
34fe66c8384052646208b85f18d6b4fa,timeout,timeout,timeout,timeout,timeout,timeout,timeout,,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
351cc323dad10b853eda9fc522719477,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
3549314389b71321913df2f368edb61b,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
358627c95ec9769304eebc977153fd1b,1436.45,2056.42,437.38,372.59,1558.82,1192.59,1276.98,,2600.77,1025.24,1019.53,1389.25,1595.38,timeout,55.09,1951.67,858.95,timeout
35bb59b271f4a3e82a3335b30095d49a,307.77,122.49,214.18,149.08,37.89,4636.77,1741.19,4134.29,227.78,932.44,940.15,23.99,20.89,timeout,timeout,2221.80,733.84,timeout
35c7a3aa9dd5e1a76ab919ea9f7506b5,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
35d03dbbf4e92303132f652621b05e98,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,317.48,timeout,timeout,timeout,timeout,timeout
363bd16100a90bc47d0dfb637492f6e1,1492.61,1566.65,1217.05,909.46,timeout,2143.37,1345.83,,timeout,211.48,152.98,254.48,1102.23,timeout,timeout,957.90,1070.56,timeout
365fd9f0ff905a4d3b1f0d6adcffc416,4344.63,4598.73,3926.01,4524.87,4433.88,4859.73,3028.32,4838.41,timeout,1504.28,1172.46,3564.28,1357.65,timeout,timeout,1184.16,1195.54,timeout
366397b26e0b86f275f5f4b827bde95e,707.54,652.77,587.09,615.34,1146.75,timeout,1053.91,,3781.17,553.46,524.77,428.26,652.15,timeout,timeout,842.20,633.37,timeout
366adf1a89c0b0b46c34b4c396500804,0.09,0.20,0.79,0.09,0.19,0.00,0.00,0.00,0.00,0.10,0.09,0.29,0.00,0.29,0.60,0.00,0.00,0.19
36913b4fd293524c4d9b12011a2cafe1,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
36bb4df1e31391c76f2286a81d8a707c,timeout,timeout,timeout,timeout,timeout,timeout,timeout,,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
36e8d4414272f1ec6a087d81b6d60b99,timeout,timeout,timeout,timeout,timeout,timeout,timeout,9448.20,timeout,2272.16,timeout,timeout,970.22,timeout,387.46,2640.23,2134.58,timeout
37a84ccc6a99e0cac7b7fc11c0b4874e,2184.72,2788.36,3364.18,4313.28,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,1272.53,timeout,timeout,timeout,3390.82,timeout
37b8299cf3910ca429b2819259bf069a,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,2236.67,timeout,timeout,timeout,timeout,timeout
37e82630c4344d249343149a38c274a8,timeout,timeout,timeout,timeout,timeout,timeout,timeout,,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
38295b28f74d2a62e928c221428faf36,4821.93,4157.44,3483.68,timeout,2205.80,2733.91,1364.36,4122.67,1564.31,3842.82,3694.02,timeout,1478.83,timeout,timeout,1940.28,2189.50,timeout
387278a4311dde06930a74c8aa8c4a1d,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
38d2ca487b4785fa1962d3d499f208d4,248.38,188.58,337.78,575.78,264.97,297.97,137.68,219.27,3520.98,52.99,71.59,73.48,52.89,timeout,timeout,158.27,160.09,timeout
38ed0376981c86d69adc55435505bcd6,208.08,584.87,240.98,427.37,1137.28,570.08,729.50,,237.47,56.59,65.48,124.38,768.25,3144.49,timeout,262.78,742.78,timeout
394ec906d3e0122b5dabf2a3e687558a,timeout,timeout,timeout,timeout,timeout,timeout,timeout,,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
39ed2761dddacaf751d15799f49582ca,4634.88,4853.92,1340.74,1792.32,1998.99,4423.34,4616.11,timeout,timeout,742.26,735.45,timeout,840.45,timeout,timeout,1106.04,1271.18,timeout
3a27400ec77af1339683d6602af6d81b,22.88,24.09,47.09,1.49,1.49,4.99,10.89,3.99,31.59,16.39,2.29,61.29,55.08,1062.05,50.18,26.18,48.78,timeout
3a9d345530e0b6a989ab747ae83c7181,2660.22,2940.16,3529.99,3050.92,timeout,3634.01,3174.06,4055.93,4952.61,510.66,385.02,855.17,1943.49,timeout,737.23,timeout,1857.10,timeout
3ab30856f7d435047f41b2ec8db9bbc0,timeout,timeout,timeout,timeout,timeout,88.29,88.08,,92.78,145.88,140.49,465.17,timeout,timeout,timeout,timeout,timeout,timeout
3b085f6882ba95747649c99abf1ff788,19.99,18.59,19.39,20.29,3.69,2.49,2.89,2.76,2.09,7.79,7.89,7.69,7.59,45.58,2.59,23.69,18.99,timeout
3b5f922e28a18ed17be03f0fd3923ce8,2918.83,3189.26,2100.43,2903.27,timeout,1725.04,1639.01,4546.24,1894.46,2113.47,1925.80,2431.42,1962.69,timeout,timeout,2011.45,2996.80,timeout
3b8759ef36a3aa142b1e50109f8b5bb7,1793.53,timeout,1737.15,1792.12,timeout,timeout,timeout,228.37,timeout,2664.75,2887.66,timeout,771.45,timeout,193.58,1847.50,1306.69,timeout
3ba8d204f88b657c2c96d02b9cffe362,timeout,timeout,3885.88,timeout,timeout,timeout,timeout,timeout,timeout,1789.71,1577.44,timeout,timeout,timeout,timeout,timeout,timeout,timeout
3be7ad7f8fc95542bfbd1f1197ee312f,timeout,3770.31,1274.11,4666.34,timeout,timeout,timeout,timeout,timeout,948.08,671.55,timeout,823.55,timeout,timeout,1274.73,1199.81,4678.24
3c0e26a50e17f2aee72383f5dfe81ee4,611.35,395.88,1954.64,655.66,timeout,timeout,timeout,timeout,timeout,820.22,844.54,3418.80,47.98,timeout,timeout,214.56,186.09,timeout
3c1252e11adea78ca57afd0f9ed8f8fe,700.80,timeout,4458.17,timeout,2118.28,timeout,timeout,timeout,timeout,1026.71,1031.80,timeout,104.49,timeout,timeout,112.48,467.06,timeout
3c14258767af734938a8f1b08088ba02,timeout,timeout,0.00,timeout,timeout,0.00,timeout,,timeout,262.27,262.47,timeout,timeout,timeout,timeout,timeout,timeout,timeout
3c2355b2fdd70b1a1360b4b920cf044e,460.06,751.35,454.37,424.77,105.82,105.79,857.35,1691.66,187.95,354.13,254.87,524.07,333.77,timeout,409.96,1618.33,2067.30,timeout
3c2dc44bb6e42282230c736ea6dd8c21,timeout,timeout,2507.01,timeout,timeout,timeout,timeout,,timeout,2963.56,2773.78,4673.64,timeout,timeout,timeout,timeout,timeout,timeout
3c3108869e3b16d673f1a96d65545410,65.58,177.85,84.09,30.08,timeout,9.99,12.89,,timeout,50.99,53.29,25.09,134.48,timeout,17.59,986.42,214.18,timeout
3c9013a7f8e33e5b6a8c99ad3b2a2fcf,21.69,26.59,30.29,25.49,297.48,27.59,50.39,117.11,415.78,21.89,17.39,28.89,54.58,timeout,timeout,184.09,136.48,timeout
3cb47245ddff6b6a5efaa54fea9f8780,timeout,timeout,timeout,timeout,timeout,timeout,timeout,,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
3cc91b840a95e1002a0531442746ae19,1623.61,1361.55,1143.84,timeout,331.37,974.46,365.98,4501.94,3728.09,488.56,1878.70,timeout,3136.12,timeout,timeout,863.95,586.47,timeout
3ce041105baad2ecacee2a993a479296,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
3d0b118834cdf8e692a47ac623778b1d,42.59,2.59,242.68,364.97,timeout,timeout,timeout,timeout,timeout,13.79,178.38,timeout,49.38,3266.29,timeout,110.29,116.78,timeout
3d38ffe08887da6cbe9b17ce50c4b34c,102.09,109.09,197.88,140.59,2274.49,4092.50,2735.96,2333.37,1302.24,17.49,18.29,285.58,44.38,timeout,timeout,86.88,106.99,timeout
3d98de4f0300eb9063a2da3bfafedd5c,timeout,timeout,timeout,timeout,timeout,87.86,88.08,,88.77,77.79,77.38,456.26,timeout,timeout,timeout,timeout,timeout,timeout
3da0cb5f0b73c4a9243c2f6a7efdbcc4,99.69,131.59,140.68,83.88,timeout,938.56,4481.51,,timeout,63.89,37.69,2437.53,84.47,timeout,timeout,305.68,114.89,timeout
3dd1d665ed746c32ec5f1986e23cf5bb,timeout,timeout,timeout,timeout,timeout,timeout,timeout,,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
3e29b1449c9b29120ffac84634f6e5f5,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,4749.95,3669.28,timeout,timeout,timeout,timeout,timeout,timeout,timeout
3e34fa41a180c434b7eef6735be541cb,51.19,45.68,61.58,50.79,833.12,594.17,2067.69,630.06,3135.01,22.09,26.89,183.28,36.29,timeout,timeout,48.08,43.39,timeout
3e44926d72e94f5ceccbb69de24033b2,2624.38,4290.35,1786.23,2885.01,1689.51,28.09,43.89,,768.25,235.38,421.57,907.26,2293.15,timeout,timeout,2134.80,3309.23,timeout
3e76888568d481da0807c490c6e4e896,3497.49,4300.42,3226.27,4879.63,timeout,3416.96,2109.00,4393.63,3329.12,466.32,542.06,874.45,1591.32,timeout,816.75,3855.29,1208.34,timeout
